race_course,race_no,datetime,distance,class,track_cond,track_rail,race_time,prize_money,position,horse_name,barrier,trainer,jockey,weight,prize,800m,400m,margin,horse_adjusted_t1_speed,sp,s_tab_win,s_tab_place
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,5,Pungo (NZ),1,C.J.Waller,H.Bowman ,58,2250,8,7,2.49,62.82316640382641,6.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,6,In Love And War,5,J.C.Coyle,W.A.Pike ,55,1700,13,12,4.52,62.54712223865153,101.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,7,Call Di,11,G.Ryan & S.Alexiou,T.Schiller ,56,1500,12,11,4.61,62.53488584178345,13.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,8,Salaasel,9,P. & P.Snowden,S.Clipperton ,57,1500,9,8,4.63,62.53216666573707,20.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,9,Prince Of Sepang,13,G.Waterhouse & A.Bott,J.Parr ,58,1500,3,5,4.64,62.53080708088561,51.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,10,Lubrication,8,M.J.Dunn,R.Bayliss ,57,1500,2,2,6.61,62.26301015532351,61.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,11,Invincible Legend,14,L.J.Bridge,K.McEvoy ,58,0,15,15,7.65,62.12166832815855,61.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,12,Bundeena,16,J.P.Thompson,C.Schofield ,58.5,0,10,9,8.1,62.0605179331511,26.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,13,Lord Artemis,4,P. & M.Cave,K.O'Hara ,58,0,16,14,9.28,61.900188485339946,101.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,14,Enuendo,10,C.J.Waller,J.Collett ,55.5,0,11,13,9.97,61.8064502768428,41.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,15,Skylight Song,2,M.Newnham,T.Sherry ,57,0,7,10,10.91,61.67876531395032,20.00,0,0
Rosehill Gardens,2,2022-09-28 14:35:00,1200,Maiden,4,+4m Entire ,69.71,53625,16,Unholstered,15,J.J.W.Pride,R.Hutchings ,58,0,14,16,14.14,61.24016234502281,91.00,0,0
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,1,Rondino,4,G.D.Hickman,T.Schiller ,60,25400,5,4,0,61.51702411048181,4.80,5.10,2.00
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,2,Deniliquin,10,J.P.Thompson,K.Latham ,58,9600,9,8,3.63,61.27654684625319,12.00,0,3.70
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,3,Just A Jedi,7,G.Ryan & S.Alexiou,B.Avdulla ,59.5,5200,8,9,3.99,61.25270153609093,5.50,0,2.20
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,4,Highland Rocker (FR),3,A.S.Neasham,C.Schofield ,60,3475,6,5,4.88,61.19375348079222,6.50,0,0
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,5,Brown Thomas,1,M.C.Smith,E.Hennessy ,62,2250,3,3,5.33,61.16394983007489,16.00,0,0
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,6,Reginald,8,A.J.Cummings,J.van Overmeire ,54,1700,1,1,6.03,61.11759066053394,31.00,0,0
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,7,Boyszee,6,C.Maher & D.Eustace,J.B.McDonald ,59.5,1500,2,2,6.86,61.06262519035677,4.80,0,0
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,8,Legend Has It,11,L.J.Bridge,K.McEvoy ,58,1500,11,11,8.06,60.983163298413324,15.00,0,0
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,9,Father's Day (IRE),9,B.Baker,D.Gibbons ,60,1500,10,10,9.43,60.892453359301825,8.50,0,0
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,10,Fiorzana,5,D.F.Lane,R.Jones ,54,1500,7,6,9.68,60.87590149309656,61.00,0,0
Rosehill Gardens,3,2022-09-28 15:10:00,2400,BM 70,4,+4m Entire ,151.0,53625,11,Spring Break (NZ),2,N.C.Doyle,W.A.Pike ,55,0,4,7,13.12,60.64818053641127,18.00,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,1,White Marlin (IRE),11,G.Waterhouse & A.Bott,T.Clark ,60.5,25400,8,6,0,62.189385084983975,14.00,12.80,3.40
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,2,Manzoice,2,C.J.Waller,K.McEvoy ,54,9600,9,9,0.49,62.145625516900765,16.00,0,3.30
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,3,Lukey Luke,3,G.M.Markwell,G.Schofield ,57.5,5200,3,2,1.07,62.093831325636145,6.00,0,1.90
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,4,Coppleson (NZ),12,C.J.Waller,B.Avdulla ,54,3475,11,10,1.96,62.01436004197839,21.00,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,5,Whangaehu (NZ),10,C.J.Waller,W.A.Pike ,56.5,2250,7,5,2.5,61.966145060446856,31.00,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,6,Monfelicity (NZ),13,D.L.Payne,Z.T.Lloyd ,58,1700,10,8,2.89,61.931324798072964,18.00,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,7,Jupitus,1,C.J.Waller,J.B.McDonald ,58.5,1500,5,3,3.5,61.87686514471629,3.70,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,8,Olympic Theatre (GB),6,Richard & Will Freedman,J.Collett ,60.5,1500,6,7,3.91,61.840263041829914,51.00,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,9,Chilko Lake,8,R.S.Englebrecht,R.Jones ,56,1500,4,4,5.43,61.70458096854075,26.00,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,10,Suppression (NZ),9,C.J.Waller,D.Gibbons ,60.5,1500,12,12,5.66,61.68405198619981,101.00,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,11,Sound Of Cannons (GB),5,J.O'Shea,T.Berry ,58.5,0,13,13,6.43,61.61532808113561,61.00,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,12,Willinga Rufio,7,M.Newnham,T.Schiller ,62,0,2,1,9.19,61.369038128628404,2.50,0,0
Rosehill Gardens,4,2022-09-28 15:45:00,1800,BM 70,4,+4m Entire ,109.57,53625,13,Supremo,4,J.P.Thompson,R.King ,54.5,0,1,11,48.09,57.90541198854777,81.00,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,1,Arbitration,9,J.A.Cummings,Z.T.Lloyd ,60.5,25400,9,9,0,62.877482378945146,6.00,6.40,2.20
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,2,Wild Botanica,7,L. & C.Curtis,J.Ford ,55.5,9600,3,3,0.79,62.77871839649909,26.00,0,7.80
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,3,Irish Kisses,12,T.J.Bartley,T.Berry ,56.5,5200,10,10,1.66,62.669965856807295,20.00,0,6.00
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,4,Sebrenco,1,T.J.Bartley,J.Parr ,59.5,3475,4,4,1.94,62.63496790958797,9.00,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,5,Crazy Train,10,M.J.Dunn,R.Jones ,59.5,2250,11,12,2.59,62.55372806872226,31.00,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,6,Stellar Performer,8,B.S.Widdup,J.Collett ,57.5,1700,12,11,3.59,62.42875843677825,18.00,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,7,Amati,5,C.J.Waller,J.B.McDonald ,56,1500,8,8,3.6,62.42750883076258,4.80,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,8,Eye Pea Oh (NZ),11,Richard & Will Freedman,B.Avdulla ,58.5,1500,2,2,4.28,62.34253982085343,19.00,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,9,Vivid Flash,3,C.J.Waller,H.Bowman ,56.5,1500,5,5,6.06,62.1201601860011,3.60,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,10,Angel Of Light,4,M. & W. & J.Hawkes,W.A.Pike ,56,1500,7,7,6.64,62.04771169507617,18.00,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,11,Ruby Kisses,2,G.Ryan & S.Alexiou,D.Gibbons ,60.5,0,6,6,7.27,61.96902450021598,19.00,0,0
Rosehill Gardens,5,2022-09-28 16:20:00,1300,BM 70,4,+4m Entire ,76.33,53625,12,Typhoon Taavi,6,G.Waterhouse & A.Bott,R.Bayliss ,56.5,0,1,1,10.64,61.54823200859613,10.00,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,1,Mensa Missile,11,G.Waterhouse & A.Bott,J.Parr ,59.5,25400,3,3,0,62.20943402675885,8.00,8.20,2.50
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,2,Two Big Fari,12,T.S.Howlett,M.Owen ,63,9600,1,1,0.29,62.17612499446265,26.00,0,5.60
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,3,Rediener,3,C.J.Waller,K.McEvoy ,55,5200,4,4,1.44,62.04405002485825,9.00,0,3.00
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,4,Hollywood North,10,C.J.Waller,J.Collett ,57.5,3475,12,10,1.91,61.990077345361506,41.00,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,5,Catesby,6,D.F.Lane,R.Jones ,60,2250,2,2,3.67,61.78799676630079,20.00,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,6,Casino Mondial,5,K.L.Buchanan,D.Gibbons ,62.5,1700,11,12,4.14,61.734040057042776,61.00,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,7,Narito,8,C.J.Waller,J.B.McDonald ,58.5,1500,10,7,4.39,61.70534105392476,7.50,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,8,Stray,1,A.J.Cummings,T.Berry ,57,1500,7,8,4.64,61.67664300556734,3.70,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,9,Alberich,7,C.J.Waller,H.Bowman ,56,1500,6,6,5.79,61.544644291233936,3.90,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,10,Viadelamore (IRE),13,C.J.Waller,W.A.Pike ,58,1500,13,13,7.26,61.37594498804446,26.00,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,11,Shameonus,2,B.Baker,R.King ,59,0,8,9,7.31,61.370207499228805,20.00,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,12,Stick To Your Guns,4,A.S.Neasham,C.Schofield ,59.5,0,5,5,8.91,61.186628132789,16.00,0,0
Rosehill Gardens,6,2022-09-28 16:55:00,1400,BM 70,4,+4m Entire ,83.56,53625,13,Aeecee Express (NZ),9,G.Waterhouse & A.Bott,R.Bayliss ,61,0,9,11,12.54,60.77027866570634,41.00,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,1,The Poacher,11,B.S.Widdup,H.Bowman ,57.5,25400,13,10,0,63.207216766247704,17.00,18.20,4.10
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,2,Bartoselli,7,J.P.Thompson,C.Schofield ,57.5,9600,1,1,1.18,63.046569981533814,15.00,0,4.30
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,3,Land Of Valens,13,G.Ryan & S.Alexiou,T.Schiller ,59,5200,3,2,1.86,62.95400716047389,31.00,0,9.20
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,4,Shotmaker,1,N.C.Doyle,Z.T.Lloyd ,60.5,3475,5,4,2.22,62.90500725410487,26.00,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,5,Gave Me You,3,A.C.Mountney,R.Freeman ,58,2250,8,7,2.53,62.86281507788369,41.00,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,6,Ready To Humble,9,N.J.Olive,E.Hennessy ,59.5,1700,12,13,3.32,62.75530224141142,19.00,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,7,Mikado,12,D.L.Matts,J.Ford ,59,1500,14,14,3.54,62.7253643021828,31.00,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,8,Marchioness (NZ),4,M.C.Smith,W.A.Pike ,57,1500,6,8,4.31,62.62058956648841,7.50,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,9,Robusto,6,C.J.Waller,K.McEvoy ,57,1500,7,6,4.74,62.562084454727106,11.00,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,10,Solvere,10,A.J.Cummings,J.Collett ,56.5,1500,9,9,5.91,62.402915946489394,7.50,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,11,Ang Pow,8,Richard & Will Freedman,R.King ,58.5,0,10,12,6.22,62.36074795702896,8.50,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,12,Marsabit (IRE),5,D.A.J.Williams,J.Parr ,61,0,11,11,6.96,62.26009713278582,81.00,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,13,Omni Man,2,G.Waterhouse & A.Bott,R.Bayliss ,60,0,4,5,7.42,62.1975362688588,5.50,0,0
Rosehill Gardens,7,2022-09-28 17:30:00,1200,BM 70,4,+4m Entire ,69.66,53625,14,Zarastro,14,C.J.Waller,J.B.McDonald ,61.5,0,2,3,7.67,62.16353768686763,4.20,0,0
Flemington,1,2022-10-01 12:40:00,1000,Listed,4,Out 9m Entire Circuit,57.9,175000,1,Zulfiqar,7,J.A.Cummings,B.J.Melham ,58,106000,1,1,0,62.487046632124354,8.00,8.30,2.10
Flemington,1,2022-10-01 12:40:00,1000,Listed,4,Out 9m Entire Circuit,57.9,175000,2,Aditi,4,G.Waterhouse & A.Bott,B.Shinn ,56,31500,2,2,0.3,62.43859110449707,6.50,0,1.90
Flemington,1,2022-10-01 12:40:00,1000,Listed,4,Out 9m Entire Circuit,57.9,175000,3,Charm Stone,5,M.Price & M.Kent (Jnr),J.Kah ,56.0,15750,4,3,1.55,62.2367220449462,2.60,0,1.30
Flemington,1,2022-10-01 12:40:00,1000,Listed,4,Out 9m Entire Circuit,57.9,175000,4,Beluga Express,8,B. & JD.Hayes,L.Nolen ,58,7875,3,4,2.55,62.07526050605945,7.50,0,0
Flemington,1,2022-10-01 12:40:00,1000,Listed,4,Out 9m Entire Circuit,57.9,175000,5,Acappella Moon,6,M.Price & M.Kent (Jnr),E.P.Brown ,56.0,4375,6,7,3.55,61.9138290028409,16.00,0,0
Flemington,1,2022-10-01 12:40:00,1000,Listed,4,Out 9m Entire Circuit,57.9,175000,6,Krakarib,1,S.Zahra,D.M.Lane ,58,3500,5,5,4.05,61.83312453556296,9.00,0,0
Flemington,1,2022-10-01 12:40:00,1000,Listed,4,Out 9m Entire Circuit,57.9,175000,7,Another Nephew,3,P.Payne,M.J.Dee ,58.0,3500,8,8,5.55,61.591056372111545,14.00,0,0
Flemington,1,2022-10-01 12:40:00,1000,Listed,4,Out 9m Entire Circuit,57.9,175000,8,Mount Olympus,2,T. & C.McEvoy,D.Holland ,58,3500,7,6,8.05,61.1877607361746,8.50,0,0
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,1,Visinari (FR),7,M.Price & M.Kent (Jnr),J.Kah ,54.0,106000,2,3,0,63.16185063518797,1.55,1.50,1.04
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,2,Mr Exclusive,9,M.Brown,B.Mertens ,54,31500,5,5,0.1,63.15018876872612,31.00,0,6.30
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,3,The Garden,6,S.W.Wilde,C.Williams ,54,15750,6,6,0.2,63.13852705631145,6.50,0,1.80
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,4,Character,3,J.A.Cummings,D.M.Lane ,55.5,7875,7,9,0.7,63.080220805799584,9.00,0,0
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,5,Viral,5,D.T.O'Brien,J.McNeil ,54.0,4375,4,4,1.45,62.992768658812174,31.00,0,0
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,6,Riddle Me That,4,M.Laurie,D.W.Stackhouse ,55,3500,9,7,1.65,62.969449552437695,21.00,0,0
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,7,Winning Partner,2,T. & C.McEvoy,D.Holland ,54,3500,8,8,1.75,62.957790230877215,31.00,0,0
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,8,Holbien,1,S.J.Richards,L.Riordan ,54.5,3500,1,1,1.95,62.934472051132325,26.00,0,0
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,9,Poland,10,M.D.Moroney,C.Newitt ,54.0,0,3,2,2.25,62.899495940323014,21.00,0,0
Flemington,2,2022-10-01 13:15:00,1400,Listed,4,Out 9m Entire Circuit,82.3,175000,10,Regalo Di Gaetano,8,P.Payne,M.J.Dee ,59.0,0,10,10,2.75,62.84120551409857,31.00,0,0
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,1,She's Licketysplit (NZ),7,A.Forsman,D.M.Lane ,56.0,181700,4,3,0,62.91013002818484,3.10,3.20,1.60
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,2,Typhoon Titmus,2,R.Griffiths & M.de Kock,J.McNeil ,56,54000,7,5,0.75,62.833906831688836,7.00,0,2.40
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,3,Tajneed,6,P. & P.Snowden,J.Parr ,56,27000,3,4,0.95,62.8135817626434,9.50,0,2.90
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,4,Do It La,8,P.G.Moody,L.Nolen ,56,13500,2,2,1.7,62.737366944589226,10.00,0,0
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,5,As Time Goes By,1,A. & S.Freedman,B.J.Melham ,56,7500,5,8,2.7,62.63575748982853,13.00,0,0
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,6,Vagrant,11,M.Freedman,J.Allen ,56,6000,11,10,3.45,62.559558134690924,41.00,0,0
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,7,Moko,4,A. & S.Freedman,J.Kah ,56,6000,9,7,5.2,62.38178546770507,7.50,0,0
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,8,Celestial Spirit,10,G.Waterhouse & A.Bott,J.Childs ,56,6000,1,1,6.2,62.280217347942155,21.00,0,0
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,9,Whispering Lady,5,M. & L.Kavanagh,C.Williams ,56.0,0,10,11,6.7,62.22943772969012,18.00,0,0
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,10,Street Delight,3,S.W.Wilde,M.J.Dee ,56,0,6,6,7.45,62.1532738601723,41.00,0,0
Flemington,3,2022-10-01 13:50:00,1600,Group 2,4,Out 9m Entire Circuit,95.41,300000,11,Sumatra,9,J.A.Cummings,D.Oliver ,56.0,0,8,9,11.2,61.77255478802898,6.50,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,1,Excelida,7,B. & JD.Hayes,M.J.Dee ,55,181700,5,4,0,63.30800520370199,10.00,10.80,2.90
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,2,Argentia,6,A. & S.Freedman,D.Oliver ,57,54000,3,3,0.75,63.22034258093267,7.00,0,2.30
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,3,She's All Class,5,C.Maher & D.Eustace,B.Shinn ,55.0,27000,1,1,0.95,63.19696734944639,11.00,0,3.10
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,4,Tycoon Evie,12,P. & P.Snowden,J.McNeil ,57,13500,2,2,1.45,63.138531976863256,21.00,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,5,Pride Of Jenni,9,C.Maher & D.Eustace,Z.Spain ,55.0,7500,6,6,1.65,63.115158910797966,3.50,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,6,Megamea,10,L.F.Oliver,D.W.Stackhouse ,55,6000,7,7,1.75,63.103472609928076,19.00,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,7,Yearning,1,M. & W. & J.Hawkes,D.Thornton ,59,6000,8,8,1.85,63.091786463866086,8.50,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,8,Odeum,3,M.Price & M.Kent (Jnr),D.M.Lane ,55.0,6000,10,10,2.35,63.03335805653513,7.50,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,9,Fortunate Kiss,4,DJ.Bowman,H.T.Coffey ,55.0,0,13,13,2.55,63.00998777811878,9.00,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,10,Silent Sovereign,8,T. & C.McEvoy,J.Allen ,58,0,9,9,4.05,62.83473046672341,51.00,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,11,Sirileo Miss,11,S.W.Wilde,B.J.Melham ,57,0,4,5,4.8,62.74711491558947,26.00,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,12,Douceur,13,P.Payne,C.Williams ,55.0,0,12,12,5.0,62.72375224601815,20.00,0,0
Flemington,4,2022-10-01 14:25:00,1400,Group 2,4,Out 9m Entire Circuit,82.11,300000,13,Standoff,2,G. & P.Dalziel,D.Moor ,55.0,0,11,11,6.25,62.57774967129993,101.00,0,0
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,1,Giga Kick,10,C.Douglas,C.Williams ,58.5,181700,7,2,0,63.633515365583015,1.95,2.00,1.40
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,2,Buenos Noches,11,M.C.Smith,C.Newitt ,58.0,54000,11,6,0.1,63.61856218073267,5.50,0,1.90
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,3,Cannonball,8,A. & S.Freedman,B.Prebble ,58,27000,10,7,1.6,63.39429460500525,31.00,0,5.80
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,4,Doull,4,A. & S.Freedman,J.Kah ,57,13500,1,1,1.8,63.364396544669034,6.50,0,0
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,5,Great Barrier Reef,5,C.J.Waller,D.M.Lane ,57.0,7500,6,9,3.55,63.10283160519172,19.00,0,0
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,6,Brereton,1,P.G.Moody,L.Nolen ,58.5,6000,3,4,3.75,63.07294340080107,41.00,0,0
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,7,Swiss Exile,9,A.S.Neasham,J.McNeil ,58.5,6000,4,3,3.95,63.04305620948141,11.00,0,0
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,8,General Barca,3,P.J.Stokes,D.Moor ,57.0,6000,8,11,4.05,63.028112993851785,31.00,0,0
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,9,Stupendo,2,D.T.O'Brien,D.Oliver ,57.0,0,9,10,7.55,62.50526047172708,26.00,0,0
Flemington,5,2022-10-01 15:05:00,1100,Group 2,3,Out 9m Entire Circuit,62.69,300000,10,Sunzou,7,S.P.Nichols,E.P.Brown ,57,0,2,5,9.8,62.16930596032092,81.00,0,0
