race_course,race_no,date,horse_name,r1_l8,r2_l8,r3_l8,r4_l8,r5_l8,r1_l6,r2_l6,r3_l6,r4_l6,r5_l6,r1_l4,r2_l4,r3_l4,r4_l4,r5_l4,r1_l2,r2_l2,r3_l2,r4_l2,r5_l2
royal-randwick,3,2022-10-22,Shotmaker,-2.23,-1.46,0,0.92,0,-1.76,-1.15,0,1.35,0,-1.33,-1.17,0,1.2,0,-0.58,-0.26,0,1.23,0
royal-randwick,3,2022-10-22,Mayrose,-0.59,-1.99,-2.25,-1.53,-0.03,-0.34,-1.27,-1.53,-1.39,-0.4,-0.09,-1.27,-1.15,-1,0.5,0.66,-0.75,-0.62,-0.47,0.2
royal-randwick,3,2022-10-22,Eyewitness,3.9,-0.19,-0.62,0.7,-1.23,3.02,0.43,-0.58,0.59,-0.49,1.81,0.61,-0.54,0.31,-0.45,1.67,0.54,-0.1,0.67,-0.35
royal-randwick,3,2022-10-22,Miss Redoble,-1.51,-2.79,0,1.3,-3.45,-1.3,-1.11,0,1.31,-3.04,-0.91,-1,0,1.55,-1.87,-0.17,-0.43,0,1.74,-1.01
royal-randwick,3,2022-10-22,Gave Me You,-1.62,-0.59,-0.95,-1.64,-0.9,-1.43,-1.37,-1,-1.04,-0.37,-1.29,-0.87,-1.15,-1.19,0.09,-0.46,-0.18,-0.84,-0.5,0.45
royal-randwick,3,2022-10-22,Russbuss,-1.74,2.83,-0.83,-1.87,-0.61,-1.26,2.6,-0.21,-1.33,-0.24,-0.65,1.8,-0.15,-0.91,0.18,0.02,1.59,0.64,-0.38,0.36
royal-randwick,3,2022-10-22,Super Bright,3.18,-0.65,-1.88,0,0.03,2.79,-0.76,-1.26,-1.99,0.41,1.99,-1.41,-0.87,-1.32,0.32,1.64,-0.58,-0.24,-0.38,0.03
royal-randwick,3,2022-10-22,Either Oar,-1,-1.15,-0.31,-1.2,-0.9,-0.99,-0.55,-0.89,-0.67,-1.29,-0.66,-0.83,-0.39,-0.23,-1.06,0.05,-0.17,0.42,-0.15,-0.58
royal-randwick,3,2022-10-22,Eye See Things,-0.12,-2.12,-1.74,-1.32,-1.52,-0.11,-1.99,-1.47,-1.02,-1.61,0.26,-1.87,-1.26,-0.96,-0.92,0.77,-0.72,-0.7,-0.15,0.06
royal-randwick,3,2022-10-22,Rahni Factor,-0.93,-0.63,-0.26,-0.88,-0.1,-1.81,-1.05,-0.83,-0.99,-0.2,-2.06,-0.79,-0.61,-0.85,-0.27,-0.94,-0.26,-0.03,-0.29,-0.05
royal-randwick,3,2022-10-22,Sir Kerm,-0.69,-1.25,0,0,0,-0.82,-1.69,0,0,0,-0.5,-1.4,0,0,0,-0.1,-0.42,0,0,0
royal-randwick,3,2022-10-22,Tristate,-1.1,-1.6,-1.55,0,-2.14,-0.41,-1.29,-0.72,0,-1.25,-0.46,-0.95,-0.59,0,-1.17,0.06,-0.34,-0.02,0,-0.36
royal-randwick,3,2022-10-22,Liberty Sun,-0.51,-0.64,-1.95,-1.14,-2.15,-0.73,-0.39,-0.96,-0.86,-1.5,0.35,-0.15,-0.81,-0.67,-1.05,0.38,0.1,-0.36,-0.06,-0.32
royal-randwick,2,2022-10-22,Lord Desanimaux,-2.14,-1.17,-0.16,-2.03,-2.22,-0.82,-0.41,-0.4,-1.75,-2.17,-0.34,0.03,-0.27,-0.79,-0.97,-0.08,0.2,0.12,-0.22,-0.81
royal-randwick,2,2022-10-22,Alloway,-0.14,-1.57,0,-0.21,0,0.34,-0.81,0,-0.03,0,0.41,0.56,0,0.37,0,0.33,0.52,0,0.3,0
royal-randwick,2,2022-10-22,Jalmari,-1.98,-1.64,-1.14,-0.76,-1.06,-1.5,-1.77,-1.68,-0.85,-0.81,-1.29,-1.86,-1.38,-0.81,-0.26,-0.32,-0.87,-0.72,-0.04,0.01
royal-randwick,2,2022-10-22,Socrates,-1.06,-3.25,-1.11,-0.47,0,-0.98,-3.13,-0.9,-0.27,0,-0.33,-1.36,-0.79,0.29,0,0.32,-0.76,-0.32,0.54,0
royal-randwick,2,2022-10-22,Sassy Choice,-1.78,0,-0.25,0,-0.16,-2.7,0,-1.16,0,-0.32,-1.11,0,-0.94,0,0.35,-0.78,0,0.02,0,0.13
royal-randwick,2,2022-10-22,King Of Spades,-1.18,-1.02,-1.45,2.07,-1.09,-0.94,-1.29,-1.3,2.04,-1.37,-0.13,-1.38,-1.21,2.23,-0.74,0.52,-0.55,-0.38,1.59,-0.36
royal-randwick,2,2022-10-22,Smooth Esprit,-1.42,-1.7,-2.67,0.06,0,-1.69,-0.99,-2.3,0.23,0,-1.74,0.42,-1.95,0.38,0,-0.95,0.96,-0.88,1,0
royal-randwick,2,2022-10-22,Sumdeel,-2.11,-2.68,0,0.79,0,-1.83,-1.71,0,1.72,0,-0.99,-1.46,0,2.16,0,-0.32,-0.75,0,2.16,0
royal-randwick,2,2022-10-22,Enjolras,-1.04,1,-1.1,-2.72,-1.3,-0.78,1.3,-1.09,-0.88,-1.9,-0.17,2.38,-0.1,0.44,-1.17,0.56,1.52,-0.07,0.54,-0.49
royal-randwick,2,2022-10-22,Leather Jacket Lew,0.35,-2.1,0,-4.22,-2.44,0.75,-1.97,0,-3.21,-1.87,0.98,-0.72,0,-1.88,-1.65,0.57,0.29,0,-0.71,-1.08
royal-randwick,2,2022-10-22,Gold Lunar,-0.14,0,-1.63,-2.66,0,0.02,-1.77,-1.19,-0.94,-0.05,0.15,-1.25,-0.54,-0.55,0.11,0.72,-0.23,0.2,0.12,0.62
royal-randwick,2,2022-10-22,Tribute King,-1.78,-2.49,-1.02,-1.44,-0.77,-2.66,-1.93,-0.83,-2.14,-0.64,-0.99,-1.75,-0.73,-1.45,-0.4,-0.74,-0.32,-0.61,-0.67,0.01
royal-randwick,2,2022-10-22,Ribeauville,0.18,-0.98,-0.94,0,-1.89,0.34,-1.21,-1.62,0,-2.28,0.87,-1.3,-0.98,0,-2.4,1.04,-0.47,-0.44,0,-1.2
royal-randwick,1,2022-11-01,Karmazone,-3.21,-2.06,-1.58,-4.1,-0.23,-2.36,-2.78,-1.34,-3.07,-0.93,-1.67,-1.78,-0.55,-1.82,-0.58,-0.58,-0.66,0,-0.3,0.15
royal-randwick,1,2022-11-01,Onemore Sapphire,-1.85,-3.32,0,-0.83,-2.82,-1.39,-2.51,0,-0.96,-2.06,-0.69,-1.31,0,-0.92,-1.45,-0.31,-0.05,0,0.01,-0.82
royal-randwick,1,2022-11-01,Insider Trader,0.13,-0.48,0.87,-3.64,-0.91,-0.49,-0.74,0.19,-3.1,-0.92,-0.2,-0.4,0.17,-2.12,-0.36,0.03,-0.29,0.59,-0.44,0.22
royal-randwick,1,2022-11-01,Loving Cilla,3.94,-1.65,-2.66,-1.49,-2.69,4.5,-1.92,-2.11,-1.01,-1.9,2.97,-1.78,-1.74,-0.3,-0.81,1.74,-0.59,-1.1,0.04,-0.15
royal-randwick,1,2022-11-01,Acceber,-1.2,-0.64,-2.66,-1.58,-1.26,-1.44,-0.89,-2.14,-0.42,-1.37,-0.94,-0.54,-1.48,-0.32,-1.3,-0.09,-0.15,-0.58,-0.47,-0.6
royal-randwick,1,2022-11-01,Dream Maiden,-1.59,4.78,-0.37,-0.17,-0.85,-1.31,5.34,0.37,0.64,-1.15,-0.5,3.77,-0.35,0.79,-1.07,0.03,2.63,0.36,1.14,-0.24
royal-randwick,1,2022-11-01,Chappelli,-0.74,-2.65,-2.19,-1.05,2.29,-0.53,-0.95,-1.6,-0.88,2.03,-0.3,-0.3,-1.14,-0.43,2.01,-0.04,0.91,-0.34,0.36,1.26
royal-randwick,1,2022-11-01,Kozluca,-2.23,-1.92,-1.41,-1.87,-1.7,-1.26,-1.66,-1.78,-2.9,-1.33,-0.51,-0.86,-1.44,-1.46,-0.7,0.33,0.17,-0.65,-1.03,-0.55
royal-randwick,1,2022-11-01,Reginald,-0.66,-0.74,-2.1,0,-2.77,-0.54,-0.02,-1.93,0,-1.19,0.37,0.41,-1.14,0,-0.7,0.49,0.7,-0.44,0,0.55
royal-randwick,1,2022-11-01,Remus,-0.66,-2.68,-0.53,-1.31,-0.1,-0.33,-2.72,-0.94,-1.51,-0.41,-0.06,-2.12,-0.72,-1.53,-0.61,0.28,-0.94,-0.21,-0.54,0.21
royal-randwick,1,2022-11-01,Nautical Miss,-2.67,-1.86,0,-0.26,-2.6,-2.16,-2.9,0,-0.53,-2.11,-1.19,-1.78,0,-0.29,-1.6,-0.41,-0.88,0,-0.33,-0.12
royal-randwick,3,2022-11-01,The Bopper,-1.24,-0.06,0,0,-1.83,-1.1,-0.17,-2.09,0,-1.53,-0.84,-0.25,-1.21,0,-1.05,-0.02,0.18,-0.1,0,0.09
royal-randwick,3,2022-11-01,On The Lead,-0.09,-2.01,0,-1.6,-2.07,-0.24,-1.39,0,-1.71,-1.94,-0.28,-0.55,0,-1.31,-1.32,0.32,0.08,0,-0.36,-0.37
royal-randwick,3,2022-11-01,Tristate,0.26,-1.1,-1.6,-1.55,0,0.61,-0.41,-1.29,-0.72,0,0.58,-0.46,-0.95,-0.59,0,0.86,0.06,-0.34,-0.02,0
royal-randwick,3,2022-11-01,Queen Bellissimo,-1.16,-0.49,-1.59,-1.23,-0.54,-0.89,-0.93,-1.94,-1.37,-0.2,-0.51,-0.95,-1.68,-1.4,0.01,0.14,0.03,-0.47,-0.55,0.58
royal-randwick,3,2022-11-01,Invincible Kiss,1.9,4.08,0,-1.54,0,1.75,3.45,0,-1.28,0,1.66,2.59,0,-0.97,0,1.78,1.92,0,-0.32,0
royal-randwick,3,2022-11-01,Quick Tempo,-1.76,-2.3,-1.96,-0.9,-1.21,-1.37,-2.34,-1.97,-1.09,-0.43,-1.27,-1.98,-1.63,-0.3,-0.23,-0.58,-1.11,-0.83,0.4,0.12
royal-randwick,3,2022-11-01,Burning Crown,-2.69,-1.32,-0.51,-0.61,-1.48,-2.15,-1.13,-0.29,-0.62,-1.31,-1.69,-0.75,0.02,0.2,-1.21,-0.84,-0.38,0.23,0.63,-0.98
royal-randwick,3,2022-11-01,Capital Reign,-1.09,-1.43,0,5.74,0,-0.64,-0.82,0,5.31,0.35,-0.16,0.24,0,4.55,0.67,0.29,0.49,0,3.58,0.61
royal-randwick,3,2022-11-01,Mouse Almighty,0.01,0.98,-2.38,-0.1,-2.23,0.26,0.53,-1.39,-0.31,-1.43,0.45,1.35,-0.8,-0.13,-0.78,0.26,0.86,-0.3,0.54,-0.52
royal-randwick,3,2022-11-01,Key Largo,0,-2.43,-1.96,-2.33,-1.72,0,-1.9,-1.28,-2.1,-2.27,0,-1.43,-0.59,-1.63,-1.67,0,-0.6,-0.13,-0.85,-1.5
royal-randwick,2,2022-11-01,Valiant,0.61,0.41,0,0,-1.34,1.12,-0.4,0.1,0,-1.11,0.98,-0.19,0.25,0,-0.73,0.7,0.22,0.54,0,0.05
royal-randwick,2,2022-11-01,Limited Reality,-0.79,-0.47,-2.09,-1.03,0,-0.53,-0.51,-1.33,-0.99,0,-0.38,-0.82,-1.32,-1.27,0,0.1,-0.71,-0.04,-1.02,0
royal-randwick,2,2022-11-01,Mystery Lad,-0.55,-1.5,0,1.06,0,-0.36,-0.74,-0.23,-0.58,0,-0.26,-0.28,-0.69,-0.95,0,0.33,-0.34,-0.2,-0.78,0
royal-randwick,2,2022-11-01,Prince Nicconi,-0.21,-0.74,-1.1,-1.18,-1.32,0.01,-0.65,-1.45,-1.12,-1.22,0.42,-0.57,-1.14,-0.78,-0.66,0.64,0.14,-0.26,-0.15,-0.09
royal-randwick,2,2022-11-01,Bold Offa,-0.15,0,0,0,-0.78,-0.48,0,0.8,0.56,-0.66,-0.14,0,1.19,0.46,-0.42,0.19,0,0.66,0.14,0.17
royal-randwick,2,2022-11-01,Platara,-0.3,0,-3.07,1.42,-1.14,0.19,0,-2.49,1.35,-0.96,-0.07,0,-1.5,1.27,-0.34,0.28,0,-3.88,1.62,-2.97
royal-randwick,2,2022-11-01,Salire,-1.87,-0.58,-1.12,-1.44,-0.38,-1.73,-0.45,-0.89,-1.28,-0.5,-1.34,-0.29,-0.42,-0.26,-0.83,-0.58,0.14,-0.03,-0.32,-0.46
royal-randwick,2,2022-11-01,Miss Kirribilli,-0.89,-0.25,0.42,-0.91,0,-0.79,-0.34,0.25,-0.81,0,-0.61,0.02,0.05,0.22,0,-0.18,0.57,0.38,0.31,0
royal-randwick,2,2022-11-01,Jillonni,0,-4.11,1.63,-0.8,-1.37,-0.25,-3.32,0.89,-0.53,-0.9,-0.18,-2.07,1.04,-0.05,-0.44,0.42,-1.09,0.06,0.46,0.43
royal-randwick,2,2022-11-01,Oakeys Choice,-0.91,-0.75,0,0,0,-1.16,0.16,0.05,0,0,-1.1,0.29,-0.62,0,0,-0.49,0.02,-0.43,0,0
royal-randwick,2,2022-11-01,Belle O'ballee,-0.64,-0.35,-0.89,0,-0.23,-0.82,0.56,-0.75,-0.12,-0.25,-0.72,0.57,-0.01,-0.28,0.02,-0.2,0.42,-2.68,-0.6,0.31
royal-randwick,2,2022-11-01,Cracking Mo,-1.03,3.78,-0.06,0.46,-1.18,-0.68,3.51,-0.41,0.5,0.26,-0.62,3.01,-0.14,-0.19,0.01,-0.74,2.3,0.6,0.3,-0.18
royal-randwick,2,2022-11-01,Westgrove,-1.93,-1.39,-2.5,0,-0.84,-2.22,-1.32,-2.02,0,-0.33,-1.04,-0.06,-1.83,0,0.31,-0.82,-0.1,-0.69,0,0
royal-randwick,2,2022-11-01,Scoffa,-1.34,-0.91,1.82,0,1.51,-0.38,-0.97,1.41,0,1.14,0.09,-0.83,1.39,0,0.98,0.66,-0.27,1,0,0.74
royal-randwick,2,2022-11-01,Play My Song,-2.54,0,0,0,0,-1.74,1.35,0.15,-0.13,0,-0.59,0.92,0.61,-0.12,0,-0.43,1.13,1.06,0.53,0
royal-randwick,2,2022-11-01,Pretty Woman,-1.6,-1.11,-1.03,1.08,-1.27,-1.45,-1.16,-0.6,1.42,-1.46,-0.33,-0.9,-0.47,1.72,-1.25,0.22,0.03,0.2,1.3,-0.5
royal-randwick,2,2022-11-01,Feel The Knight,-2.11,-1.67,-1.28,-1.81,-1.9,-1.54,-1.53,-0.96,-1.77,-1.92,-0.89,-1.28,-0.59,-1.14,-1.73,-0.2,-0.58,0.38,-0.39,-0.77
royal-randwick,1,2022-12-10,Salire,-1.72,-1.87,-0.58,-1.12,-1.44,-1.41,-1.73,-0.45,-0.89,-1.28,-1.38,-1.34,-0.29,-0.42,-0.26,-0.91,-0.58,0.14,-0.03,-0.32
royal-randwick,1,2022-12-10,Limited Reality,-0.68,-0.86,-0.79,-0.47,-2.09,-0.31,-0.69,-0.53,-0.51,-1.33,0.1,-0.66,-0.38,-0.82,-1.32,0.23,-0.35,0.1,-0.71,-0.04
royal-randwick,1,2022-12-10,Extra Flash,-1.76,0,-0.71,-1.11,0,-1.12,-1.17,-0.28,-1.36,-0.82,-1.16,-0.66,-0.54,-0.5,-1.09,-0.51,-0.11,-0.1,0.22,-0.33
royal-randwick,1,2022-12-10,Just Strolling,-1.59,0.45,-1.22,0,0.56,-1.11,0.1,-0.96,-1.92,0.66,-1.25,-0.11,-0.89,-1.46,0.76,-0.58,0.26,0.12,-0.53,0.71
royal-randwick,1,2022-12-10,Pretty Woman,-0.64,-1.6,-1.11,-1.03,1.08,-0.41,-1.45,-1.16,-0.6,1.42,-0.18,-0.33,-0.9,-0.47,1.72,0.01,0.22,0.03,0.2,1.3
royal-randwick,1,2022-12-10,Proverbial,-2.45,0,0,-0.47,-1.07,-1.77,-1.83,0,-0.77,-0.77,-1.51,-1.51,0,0.35,-0.46,-0.74,0.01,0,0.12,0.08
royal-randwick,1,2022-12-10,The Storm In Me,1.87,-0.35,-1.28,0,-3.84,1.51,-0.84,-0.98,-3.05,-3.02,1.31,-0.68,-0.23,-2.29,-1.81,1.39,-0.21,-0.66,-0.92,-0.66
royal-randwick,1,2022-12-10,London Gal,-0.8,0.5,-0.07,0,-2.2,-0.61,0.17,-0.12,-0.72,-1.71,0.27,0,0.16,-0.49,-1.21,0.7,-0.01,0.49,0.22,-0.51
royal-randwick,1,2022-12-10,Diamonds Galore,0,0.02,0,-0.49,0,-0.9,0.6,-0.22,0.1,-1.53,-0.09,1.46,0.05,-0.24,-0.9,-0.11,1.48,-0.27,-0.18,-0.03
royal-randwick,1,2022-12-10,Little Prophet,-0.6,-1.57,-0.63,0,-0.52,-0.58,-1.47,0.27,0,-0.49,-0.47,-1.12,0.41,0,-0.67,0.52,-0.13,0.39,0,-0.34
royal-randwick,1,2022-12-10,I'm Not Slew,-1.15,0,1.85,0,0,-0.63,0,1.74,-0.94,-1.82,-0.69,0,1.88,-0.62,-1.16,-0.28,0,1.65,-0.17,-0.02
royal-randwick,1,2022-12-10,Miss Arizona,-0.97,0.15,-0.92,-1.83,-2.75,-0.45,-0.67,-0.64,-1.63,-2.29,-0.24,0.04,-0.58,-0.8,-1.38,-0.43,-0.18,-0.71,-0.33,-0.49
royal-randwick,1,2022-12-10,Penthouse,2.21,1.39,0,0,0,-0.18,1.61,-2.13,0,0,0.1,1.68,-1.87,0,0,-0.19,1.56,-0.22,0,0
royal-randwick,1,2022-12-10,Clifton Springs,0.37,-1.09,-1.48,0,0,0.17,-1.73,-0.87,0,-0.48,0.27,-0.54,-1.05,0,0.18,0.31,0.03,-0.66,0,0.75
royal-randwick,1,2022-12-10,Demitasse,-1.39,-2.03,-0.29,-1.19,0,-1.32,-1.55,0.56,-0.95,0,-0.87,-0.57,-0.57,-1.34,0,-0.45,-0.69,0.23,-0.65,0
royal-randwick,1,2022-12-10,Tai Lung,-1.65,-1.09,0.49,0.3,-0.39,-1.09,-2.01,-0.7,0.13,-1.39,-1.15,-1.48,-0.61,-0.1,-0.9,-0.66,-0.55,-0.09,0.07,-0.09
royal-randwick,2,2022-12-10,Excelladus,-2.48,0,-1.32,1.42,-2.06,-2.14,0,-1.64,1.77,-2.28,-1.68,0,-1.17,1.57,-2.27,-1.02,0,-0.3,1.23,-1.19
royal-randwick,2,2022-12-10,Floating,-2.59,-1.08,-0.39,-2.62,-2.01,-1.98,-1.51,-1.03,-2.59,-2.29,-1.24,-0.8,-0.81,-1.99,-2.16,-0.3,-0.08,-0.24,-1.07,-1.1
royal-randwick,2,2022-12-10,King Ratel,-2.45,-2.27,-1.99,-4.36,-2.66,-1.99,-1.95,-1.72,-3.76,-2.25,-1.04,-1.33,-1.04,-2.66,-1.58,-0.56,-0.82,0.1,-1.08,-0.6
royal-randwick,2,2022-12-10,Olympic Gaze,-1.61,-0.41,-1.47,-1.27,-0.38,-1.05,-0.92,-1.49,-1.88,-0.57,-0.7,-0.77,-1.24,-1.29,-1.12,-0.26,-0.27,-0.37,-0.49,-0.63
royal-randwick,2,2022-12-10,Ripped,0.14,-1.48,0,0,0,-0.17,-1.05,0,0,0,0.38,-0.74,0,0,0,0.78,-0.19,0,0,0
royal-randwick,2,2022-12-10,Mediaro,0.14,-0.1,-1.78,-1.14,-3.78,-0.17,-0.77,-1.91,-0.42,-3.23,0.38,-0.62,-1.55,-0.06,-1.77,0.94,-0.08,-0.75,-0.11,-0.57
royal-randwick,2,2022-12-10,Prince Aurelius,-1.13,-0.72,0,-1.2,-0.3,-0.9,-0.48,0,-1.55,-0.45,-0.64,-0.28,0,-0.92,-0.06,-0.12,0.06,0,-0.11,0.27
royal-randwick,2,2022-12-10,Dragon Dream,-4.98,-2.78,-1.39,-0.93,-2.48,-3.66,-1.98,-0.15,-0.52,-2.38,-1.98,-1.49,0.21,-0.16,-0.4,-0.53,-0.66,0.33,0.49,0.24
royal-randwick,2,2022-12-10,Mars,-1.94,-1.47,-0.93,-1.26,0.3,-2.52,-0.66,-1.31,-1.13,0.18,-1.83,-0.3,-1.62,-0.55,-0.08,-0.39,0.4,-0.51,-0.39,0.29
royal-randwick,2,2022-12-10,Iverson,-2.82,-2.84,-2.3,-2.12,-1.61,-3,-2.39,-1.96,-1.41,-1.07,-2.18,-1.44,-1.64,-0.82,-0.83,-0.91,-0.56,-0.86,0.01,-0.14
royal-randwick,3,2022-12-10,Asif,-2.12,-2.43,-2.24,-0.74,0,-2.21,-2.29,-1.97,-0.92,-2.59,-1.82,-1.84,-1.39,-0.9,-1.95,-1.26,-0.71,-0.38,0.16,-0.3
royal-randwick,3,2022-12-10,Billiondollarbaby,-0.65,-1.68,1.7,0.12,-1.57,-0.82,-1.66,1.42,0.42,-1.52,-0.35,-1.63,1.12,0.52,-1.14,-0.24,-0.59,0.86,0.34,-0.66
royal-randwick,3,2022-12-10,Vianello,-1.76,-1.78,-2.68,-0.99,-0.56,-1.44,-1.35,-2.19,-1.66,-0.55,-1.18,-0.89,-1.04,-1.57,-0.05,-0.37,-0.22,-0.35,-0.64,0.41
royal-randwick,3,2022-12-10,Mabel,-2.01,-0.64,0.87,-1.23,0,-1.35,-1.49,0.54,-0.69,0,-0.85,-1.46,1.35,-0.49,0,-0.72,-0.63,1.27,-0.51,0
royal-randwick,3,2022-12-10,Wategos,-1.51,-1.66,-1.83,-2,0.84,-2.31,-1.44,-1.64,-1.29,-0.02,-1.54,-1.1,-0.83,-0.76,0.01,-0.49,-0.41,-0.63,-0.37,-0.01
royal-randwick,3,2022-12-10,Anagain,-1.71,-2.07,-1.56,-1.76,-1.89,-1.55,-1.68,-1.48,-1.2,-1.42,-0.94,-1,-1.19,-0.57,-0.99,0.06,-0.25,-0.58,0.33,-0.26
royal-randwick,3,2022-12-10,Tidal Impact,-1.85,-1.59,-0.84,3.09,-0.26,-0.82,-1.16,-0.57,2.56,-0.42,-0.57,-0.9,-0.21,2.42,-0.45,-0.52,-0.37,-0.11,1.75,-0.54
royal-randwick,3,2022-12-10,Preemptory,-2.33,-1.34,-0.16,-0.68,-1.92,-0.97,-1.5,-0.13,-0.34,-1.71,-0.65,-1.06,-0.27,0.21,-0.72,-0.27,-0.85,0.33,0.17,-0.12
royal-randwick,3,2022-12-10,Operative,-1.37,-0.9,2.1,0,0,-1.06,-1.44,1.55,0,0,-1.16,-1.33,0.36,0,0,-0.62,-0.42,0.95,0,0
royal-randwick,3,2022-12-10,Iowna Merc,-2.06,-1.63,0.37,0,0,-1.3,-2.47,-1.32,0,0,-1.08,-1.22,-1.25,0,0,-0.82,-0.81,-0.77,0,0
royal-randwick,3,2022-12-17,Liberty Sun,-2.55,-1.41,-0.38,-0.51,-0.64,-1.91,-1.31,0.19,-0.73,-0.39,-1.61,-0.92,0.3,0.35,-0.15,-0.8,-0.41,0.66,0.38,0.1
royal-randwick,3,2022-12-17,Broken Arrows,-2.96,-2,-2.39,-1.6,-1.52,-2.35,-1.7,-1.96,-1.38,-1.33,-1.91,-1.76,-1.42,-1.04,-1.01,-0.88,-0.61,-0.66,-0.21,-0.32
royal-randwick,3,2022-12-17,Stolen Jade,-1.65,-1.48,0,-0.31,0,-1.02,-1.12,0,0.03,0,-0.55,-0.9,0,0.13,0,0.01,-0.37,0,0.42,0
royal-randwick,3,2022-12-17,Dalaalaat,-2.18,-1.66,-1.3,-1.32,-1.78,-1.65,-1.36,-1.02,-1.29,-1.36,-1.25,-1.3,-0.47,-1.15,-1.03,-0.65,-0.29,-0.16,-0.34,-0.46
royal-randwick,3,2022-12-17,With Your Blessing,-2.13,0,-1.78,-2.47,-1.24,-1.65,-1.09,-2.12,-2.11,-1.46,-1.22,-1.36,-1.65,-2.25,-1.73,-0.53,-0.89,-0.58,-1.09,-0.86
royal-randwick,3,2022-12-17,Espirito,-1.6,-1.41,-0.43,-1.22,0.65,-1.81,-0.88,-0.76,-0.76,1.75,-1.3,-0.5,-0.24,-0.18,2.09,-1.04,-0.09,0.21,-2.73,1.8
royal-randwick,3,2022-12-17,Kimberley Rain,-2.07,-1.75,-2.19,0.29,-1.42,-2.28,-1.25,-2.78,0.06,-1.37,-1.69,-0.87,-1.79,0.37,-0.09,-0.81,-0.38,-0.76,0.84,-0.05
royal-randwick,3,2022-12-17,Major Murphy,-0.5,-1.65,-0.77,0,-1.07,-1.07,-0.25,-0.94,0,-1.2,-0.93,0.17,-0.96,0,-0.62,-0.32,0.31,-0.5,0,-0.25
royal-randwick,3,2022-12-17,Passistas,-1.75,-0.29,0,-3.02,-1.08,-1.58,-0.58,0,-2.69,-1.49,-1.45,-0.76,0,-2.2,-0.55,-0.61,-0.66,0,-0.85,-0.14
royal-randwick,3,2022-12-17,Silk Tie,-1.66,-2.27,-1.37,-1.11,-2.5,-1.13,-1.3,-2.33,-1.18,-2.88,-0.85,-1.05,-1.8,-1.23,-1.95,-0.41,-0.5,-0.71,-0.84,-0.92
royal-randwick,3,2022-12-17,Mr Rock It,-2.55,-2.08,-1.45,-0.04,0.21,-2.31,-2.87,-1.93,-0.95,0.28,-1.83,-1.54,-1.42,-1,0.65,-1.03,-0.93,-0.47,-0.03,0.67
royal-randwick,1,2022-12-17,Achlys,-0.36,0,0,0,0,-0.25,0,0,0,0,-0.23,0,0,0,0,0.09,0,0,0,0
royal-randwick,1,2022-12-17,Blind Date,0.72,0,0,0,0,0.63,0,0,0,0,0.57,0,0,0,0,0.65,0,0,0,0
royal-randwick,2,2022-12-17,Zaru,-1.02,-1.14,-1.47,-1.39,-2,-1.67,-1.62,-1.32,-1.24,-1.79,-1.51,-1.34,-1.17,-1.28,-1.5,-0.9,-0.64,-0.5,-0.67,-0.66
royal-randwick,2,2022-12-17,Mister Larrabee,1.44,-1.08,-0.18,-1.26,-1.17,0.75,-1.49,-0.67,-1.27,-1.82,0.46,-1.07,0.45,-0.51,-1.68,0.65,-0.14,-0.03,-0.02,-0.72
royal-randwick,2,2022-12-17,Super Extreme,-2.44,-1.89,-3.37,-0.45,1.08,-1.89,-1.73,-2.91,0.78,-0.26,-1.26,-1.46,-2.03,0.05,-0.67,-0.61,-0.67,-0.67,-0.32,-0.78
royal-randwick,2,2022-12-17,Indicative,1.67,-1.08,0,0.14,-1.21,1.4,-0.88,-2.08,1.88,-1.2,0.8,-1.48,-1.72,1.4,-0.36,0.78,-0.33,-0.37,0.73,0.02
royal-randwick,2,2022-12-17,Cheap Shot,-0.94,-2.19,-1.36,0,0,-0.57,-1.88,-0.19,0,0,-0.39,-1.02,-1.06,0,0,0.53,-0.77,-0.27,0,0
royal-randwick,2,2022-12-17,I Am Richenuff,-1.2,-2.04,-2.79,0,-2.45,-1.29,-1.61,-2.28,0,-1.11,-0.16,-0.86,-1.44,0,-0.36,-0.26,-0.45,-0.31,0,0.44
royal-randwick,2,2022-12-17,Master Of Rewards,-1.94,-2.36,-1.65,0,-0.65,-1.15,-1.99,-0.93,-2.41,-0.92,-0.65,-1.22,-0.15,-1.91,-1.96,0.01,-0.59,0.13,-0.46,-0.55
royal-randwick,2,2022-12-17,Titration,1.13,-0.95,-0.21,0,0,0.7,-0.64,0.54,0.85,0,0.28,-0.62,0.68,0.67,0,0.34,-0.22,0.34,0.52,0
royal-randwick,2,2022-12-17,Dark Satin,-2.49,-2.53,-1.76,0,-1.34,-1.46,-2.04,-1.54,0,-1.51,-0.78,-1.27,-1.29,0,-1.56,-0.22,-0.62,-0.66,0,-0.69
royal-randwick,2,2022-12-17,Southern Appeal,-2.03,0,0,0,-1.07,-1.67,0,0,0,-1.57,-1.61,0,0,0,-0.6,-0.88,0,0,0,-0.18
royal-randwick,2,2022-12-17,Mittata,-1.91,-3.2,0.41,-0.99,1.31,-1.91,-2.68,0.41,-1.28,1.67,-1.32,-1.83,-0.09,-1.1,1.83,-0.81,-0.96,0.75,-0.45,1.21
royal-randwick,2,2022-12-17,Dolly Jayne,0,-1.96,-1.35,-0.81,0,-1.88,-1.9,-2.02,-0.54,-0.71,-1.39,-1.48,-0.96,-0.36,-0.37,-0.17,-0.07,-0.8,-0.66,0.28
